"AF3","AF4","F3","F4","F7","F8","FC5","FC6","O1","O2","P7","P8","T7","T8",
-22.8201,11.0256,-9.4871,15.6414,4.8718,9.4875,-24.3586,-16.1536,-34.1023,6.4104,14.1028,-11.0256,-4.8718,33.0769,
-18.4614,13.8462,-12.3076,21.0254,3.5898,8.7178,-25.6411,-12.3076,-35.8975,5.6411,11.2817,-7.6924,-3.5898,31.7949,
-13.5898,18.2051,-16.1538,16.6665,5.3848,23.3335,-24.8716,-16.6665,-36.1538,8.4614,11.0254,-10.5127,-5.3848,37.6924,
-17.1797,12.0513,-11.0259,11.5386,5.3848,24.3589,-19.7437,-17.1797,-33.5898,6.4102,17.1792,-9.4873,-5.3848,38.7178,
-10.769,15.8975,-15.3848,15.8975,15.8975,26.1538,-23.5898,-11.2822,-37.9487,0.5127,10.769,-5.6411,-0.5127,40,
-16.6667,16.1536,-13.5901,18.2048,8.4612,25.8972,-24.3591,-10.0002,-36.1541,1.282,8.9744,-2.8206,-1.282,37.6921,
-26.4102,11.5386,-2.3076,21.7949,-1.7949,19.231,-17.6924,-13.0767,-27.4355,8.4614,18.7183,1.7949,-5.8975,38.7183,
-30.5129,4.3591,-1.7947,16.6667,-11.5383,6.9231,-15.6409,-16.1541,-31.5386,6.9231,17.6921,1.7947,-12.5642,36.6667,
-28.2048,4.6155,-4.6155,15.8977,-7.6921,5.1282,-15.8972,-7.6921,-31.7949,6.6667,14.8718,6.1541,-6.1536,33.8464,
-28.4617,1.7947,-15.1282,10.5125,1.282,7.4358,-28.9744,-13.0769,-38.2053,2.3074,6.4099,-1.282,-6.4104,31.0256,
-24.6155,-1.0256,-0.12817,14.8718,-1.0256,7.1794,-15.8977,-8.2053,-26.667,11.282,21.4099,10.7688,-3.5901,42.5637,
-27.6921,-7.6924,5.1284,14.3589,-7.1792,2.0513,-6.6665,-2.0513,-18.9744,14.8721,26.667,18.4614,-4.1025,43.5898,
-34.1025,-12.0513,0.76904,12.0513,-8.4614,0.25635,-10,-0.25635,-19.7437,15.6411,26.9229,14.6152,-0.76953,38.2051,
-36.1541,-14.1028,8.9741,16.6665,-16.1541,-2.8208,-10,0.25635,-18.2053,16.1538,30.5127,19.7437,-0.25635,36.6665,
-26.6667,-3.5898,7.6924,24.1025,-12.3076,1.5386,-11.7949,-1.5386,-15.8975,18.4614,24.6152,17.9487,-3.5898,41.0254,
-26.4102,-2.3079,11.5383,24.3591,-10.5129,0.76929,-3.8459,-0.76929,-8.9744,24.3591,31.0256,17.6921,-1.282,43.8459,
-31.2822,-12.8206,12.3079,19.9998,-6.6667,-1.0256,-1.5383,-0.51294,-9.7437,23.0769,34.8718,22.051,0.51294,39.4871,
-28.9744,-16.6667,5.8975,18.2051,-1.2822,0.25635,-6.9233,-0.25635,-14.1025,18.2051,27.9487,17.6924,-3.3335,38.2051,
-22.8203,-14.6152,10.5132,20.7695,-5.8975,0.25635,-3.8462,-0.25635,-12.564,18.7183,27.436,16.1538,-3.8462,41.7949,
-17.1797,-7.9487,3.3335,19.231,-3.3335,3.8462,-8.4614,-5.3848,-18.2051,13.0767,22.3076,10.5127,-7.436,39.7437,
-23.8459,-8.4614,7.9487,18.2051,-8.4614,2.3076,-6.4102,-2.3076,-16.6665,13.5898,27.9487,12.5645,-7.9487,39.7437,
-27.1794,-7.1792,14.8721,21.5386,-13.8462,-0.5127,-2.0513,0.5127,-18.9744,20,27.6924,22.0513,-3.5898,40,
-19.2305,-2.3076,1.7949,13.0771,-1.7949,2.3076,-12.564,-9.4873,-30.5127,14.1025,12.6924,14.6157,-6.4102,34.6157,
-19.4871,-8.718,1.5383,3.0769,-0.51294,0.51294,-17.4358,-12.3079,-30.2566,9.2307,15.3845,6.1536,-12.8206,33.3333,
-17.949,-8.718,6.1536,6.1536,-2.5642,2.5642,-16.9231,-7.1794,-25.1284,11.7947,18.9744,7.1794,-9.7439,36.9231,
-16.1536,-3.8459,10.0002,12.5642,-3.3333,2.8206,-11.0256,-3.8459,-18.7175,18.2053,21.7952,17.1794,-2.8206,36.6667,
-21.7949,-6.4104,6.9231,10.5129,-3.8459,2.3079,-11.0256,-2.3079,-18.2048,17.6921,21.7952,20.2566,-7.4358,37.6921,
-21.282,-6.4104,2.3074,1.282,-1.282,11.5383,-16.1541,-1.7952,-25.8977,12.051,15.6409,12.051,-12.5642,42.3074,
-24.1025,-11.7947,9.7434,3.0769,-5.6409,4.6155,-11.282,-3.0769,-24.1025,11.7947,20.5129,14.3591,-7.6921,36.9231,
-22.5642,-11.282,10.7693,13.3333,-1.5383,-1.5383,-8.718,0.51294,-20,14.3591,21.5383,21.5383,-0.51294,32.8206,
-20.5129,-6.6665,15.8975,13.8462,-6.6665,-2.0513,-4.6152,2.0513,-19.4873,17.9487,21.5386,23.5898,-4.1025,38.9741,
-16.6667,-3.3333,19.7434,14.6155,2.8206,-2.8206,-2.8206,-4.3591,-18.2051,18.2053,21.7947,20.7693,-8.9744,34.6155,
-14.1025,-8.9741,4.7434,8.4614,14.6157,-2.3076,-12.564,-12.0513,-26.9231,6.4102,9.4873,5.8975,-7.436,23.8462,
-19.231,-13.0771,4.8716,5.3848,1.2822,-4.8721,-6.9233,-4.8721,-24.8718,5.8975,14.1025,10,-1.2822,30,
-17.949,-4.6155,5.6409,3.0769,4.1023,-3.0769,-10.7693,-7.1799,-27.6926,8.2048,11.282,14.3586,-9.2312,30.7688,
-11.5383,-2.8206,-0.76929,0.76929,16.6667,3.8464,-16.6667,-14.1023,-27.4358,8.9744,5.3845,3.3333,-14.6155,28.4617,
-15.8975,-11.2822,1.5386,-0.5127,5.6411,2.0513,-17.436,-10.7695,-20.5127,9.2305,9.2305,0.5127,-10.2563,29.7437,
-15.1282,-10.0002,1.282,-1.282,7.4358,5.3845,-17.6921,-8.9744,-20.7693,7.9485,9.9998,7.4358,-7.4358,28.9744,
-16.1541,-11.5383,2.3079,-2.3079,12.5642,2.3079,-14.6155,-13.5896,-23.8459,7.4358,12.5642,9.9998,-6.4104,21.7947,
-9.4873,-7.9487,-1.2822,1.2822,13.5898,2.3076,-17.1797,-15.1284,-24.8716,6.9229,6.9229,6.4102,-5.3848,22.3076,
-6.1538,-1.5386,-2.564,1.5386,14.8721,7.1797,-19.4873,-14.8716,-25.1279,6.667,2.0513,1.5386,-4.6152,24.6157,
-9.4873,-3.3335,0.25635,-0.25635,16.6665,7.436,-16.1538,-11.0259,-25.3848,6.9229,6.9229,2.3076,-5.8975,20.2563,
-2.051,-0.51294,-8.718,3.5901,20.0002,13.8464,-19.9998,-8.718,-31.282,5.6414,2.0515,0.51294,-8.2048,23.0769,
2.0513,-3.0767,-9.2305,0,12.3076,12.8208,-21.0254,-13.333,-30.2563,4.6157,0,1.0259,-11.2817,26.667,
8.9741,-2.3076,-7.9487,-3.3335,25.3848,13.5898,-18.7178,-14.6152,-24.3589,6.9229,2.3076,2.8203,-3.8462,26.4102,
10.5127,0.76904,-11.5386,-4.3589,38.7178,13.0767,-18.7178,-14.6152,-27.9487,4.3589,-2.3076,-0.76904,1.7949,26.9229,
4.1023,-3.0769,-1.0256,-1.5383,24.6155,8.718,-11.7947,-10.7693,-26.1541,4.6155,1.0256,6.1541,-1.0256,28.2053,
4.3589,-5.8975,-1.2822,-0.76904,21.2822,12.0513,-16.1538,-12.564,-25.3848,6.9233,0.76904,4.8721,-5.3848,24.3589,
6.9231,-7.4358,-2.8206,-0.76929,25.385,13.0769,-18.718,-12.5637,-25.3845,10.5129,2.8206,0.76929,-1.7947,25.8977,
6.9229,-10,-6.4102,-1.2822,26.4102,11.5386,-16.6665,-13.5898,-25.8975,7.9487,0.76904,-0.25635,0.25635,25.8975,
2.3076,-11.5386,-5.8975,-1.2822,25.8975,11.5386,-13.0771,-12.564,-21.2822,7.436,2.8203,1.2822,-1.7949,25.3848,
-2.8208,-16.667,1.7949,-1.7949,16.1538,5.3843,-12.0513,-13.0771,-22.8208,7.9487,8.4614,2.8203,-5.3848,20.769,
10.0002,-9.4871,-0.76929,0.76929,29.4875,16.6667,-15.1282,-17.1794,-31.5383,6.4104,3.8464,-2.3074,-1.282,22.3079,
11.5381,-8.9746,-2.3081,-1.7949,31.5381,20.2563,-12.5645,-16.667,-26.4106,11.5381,2.8203,-2.3081,1.7949,25.8975,
5.1282,-13.8459,-3.0769,-5.6409,22.0515,11.7952,-12.8206,-15.3845,-23.0769,16.4104,1.0256,2.5642,-1.0256,23.5901,
20.1282,-3.3333,-1.282,-3.8459,37.0515,25.3845,-9.4871,-11.5383,-26.9231,16.6667,-1.282,1.282,3.8464,31.0256,
25.1284,-2.0513,0,-6.6665,46.1538,32.8203,-5.6411,-13.3335,-25.6411,12.8203,0,-2.564,5.1284,31.7949,
28.7178,1.5386,-8.2051,-4.1025,49.7437,35.8975,-9.7437,-13.8462,-23.0771,13.8462,-1.5386,-2.564,6.1538,30.769,
30.2563,0,-7.6924,-4.6152,47.1797,37.9487,-7.1792,-13.3335,-22.564,16.9233,0,-4.1025,4.1025,32.3076,
26.6665,-8.2051,-2.564,-6.1538,41.5386,36.4102,-5.1279,-14.3589,-25.1279,13.8462,1.0259,-0.5127,0.51269,31.2822,
31.7949,-5.1284,-6.1538,-7.6924,43.5898,31.2822,-11.7949,-15.8975,-31.2822,8.7178,0.5127,-0.5127,1.5386,27.1797,
30.7693,-5.6409,-1.5383,-16.4104,41.0256,22.051,-7.1794,-16.4104,-28.2053,9.7434,5.6409,-2.0515,1.5383,23.5896,
29.4871,-7.9485,-2.3074,-24.3586,40.7693,24.3591,-6.4099,-16.1536,-23.8459,14.6155,1.7952,-0.76929,0.76929,28.9744,
27.9485,-13.0769,-4.3591,-29.4871,32.0515,19.7434,-11.0256,-16.1541,-26.4104,14.6155,0.76929,-0.76929,2.3079,30.5129,
31.0256,-15.6409,-2.3074,-29.4871,36.1541,19.7439,-9.4871,-16.6667,-29.9998,11.0256,3.8464,-1.282,1.282,25.3845,
45.6414,-3.0769,-3.0769,-21.5383,51.1541,34.7439,-4.1023,-13.8459,-25.6409,12.8206,3.0769,-3.5896,4.6155,33.3337,
35.3845,-7.1794,-2.5642,-25.6409,49.2307,39.4871,-6.1541,-19.4871,-25.1282,11.282,2.5642,-6.6667,4.1023,32.3079,
34.3589,-7.6924,-2.5645,-26.667,44.6152,34.8716,-10.2563,-20,-26.1538,14.3589,2.0513,-2.0513,7.1792,30.2563,
42.564,-2.0513,-5.6411,-22.5645,55.3843,40.5127,-7.1797,-17.436,-25.1284,15.8975,2.0513,-2.5645,8.7178,32.3076,
40,-4.6152,-4.6152,-21.5386,58.4614,34.8721,-6.1538,-18.9741,-22.564,12.8208,4.6152,-5.6411,7.1797,28.7183,
40.5127,-1.5386,-7.6924,-22.5645,61.5386,35.3843,-13.3335,-21.5386,-22.0513,13.8462,1.5386,-8.7183,11.7949,28.7178,
38.4619,-2.0513,-5.6406,-20,52.3081,34.8721,-11.7944,-21.0254,-21.5381,17.9487,2.0513,-3.0767,13.3335,29.231,
38.2051,1.7949,-10,-17.6924,56.1538,39.7432,-13.0771,-22.3081,-25.3848,15.1279,-1.7949,-3.3335,5.8975,30.5127,
45.1282,11.282,-17.4358,-22.0515,69.7434,52.8206,-17.4358,-23.5896,-25.6409,10.7693,-5.6409,-12.8206,5.6409,38.9744,
44.3589,7.9487,-19.231,-27.9487,65.8975,51.0254,-20.7695,-24.3589,-23.3335,7.9487,-7.9487,-15.1284,8.9741,38.7178,
44.1025,7.6924,-22.564,-24.6152,67.1797,49.231,-21.5386,-25.6411,-24.1025,11.2822,-7.6924,-13.3335,12.3076,35.8975,
33.5896,2.3079,-18.718,-25.8972,54.6155,40.7693,-20.2566,-28.4617,-26.4104,15.6409,-2.3079,-15.1282,6.4104,33.5896,
35.3845,7.1794,-13.8464,-24.1028,57.9485,42.5642,-24.1028,-25.1282,-25.1282,16.9231,-3.5896,-12.3079,3.5896,35.3845,
43.8459,18.2048,-15.6409,-24.3591,72.9485,51.0256,-28.4617,-24.8718,-22.3079,15.1282,-9.4871,-14.6155,9.4871,36.1536,
36.6665,13.0767,-16.667,-30,68.4614,46.4102,-28.4614,-28.9746,-22.3076,14.1025,-9.4873,-18.7183,9.4873,30.5127,
32.8203,13.3335,-21.5386,-30.769,64.1025,47.6924,-33.3335,-26.6665,-22.564,18.4614,-9.7437,-15.3848,9.7437,32.3076,
26.9231,8.4617,-21.7947,-36.6667,61.7947,44.8718,-38.2053,-28.4617,-20.7693,16.1541,-8.4617,-13.0769,8.4617,36.6667,
33.5896,14.1028,-19.7434,-34.1023,76.7947,54.6155,-36.1541,-27.4358,-23.8459,10.5129,-10.5129,-15.1282,14.6155,45.8977,
41.282,23.3333,-20.7693,-31.5383,91.7947,63.8464,-33.5896,-24.8718,-27.9485,13.0769,-13.0769,-19.2307,22.8206,49.4871,
32.3079,10.7693,-18.9744,-37.9485,81.5388,49.7439,-33.8459,-29.2307,-23.5896,17.4358,-10.7693,-20.5125,18.9744,36.9231,
43.0769,21.0256,-26.6667,-37.4358,96.5388,64.7439,-41.5383,-29.2307,-22.0515,16.4104,-16.4104,-23.5896,22.5642,39.9998,
48.2053,36.0256,-30.2561,-37.4358,111.5388,79.7439,-40.5129,-21.5383,-20.5129,17.4358,-17.4358,-24.6155,33.8464,53.8464,
33.2053,27.949,-35.1282,-42.3079,96.5388,94.7439,-42.3079,-22.8206,-19.2307,19.2307,-20.7693,-25.3845,34.6155,53.5896,
22.3074,21.282,-35.6409,-40.7693,86.9231,101.7947,-47.4358,-23.8464,-19.2307,19.2307,-22.8206,-25.8977,33.0769,55.6409,
8.9744,16.1536,-22.8206,-41.282,71.9231,112.051,-43.3333,-16.1541,-15.1282,23.3333,-8.9744,-14.6155,34.1023,60.7693,
5.6411,12.8208,-26.1538,-45.6411,67.1797,116.9233,-47.1792,-13.333,-14.8716,29.7437,-5.6411,-11.7949,31.7949,63.5898,
8.4614,10,-30.5127,-48.9746,81.2822,113.5898,-50.5127,-14.6152,-17.6924,27.436,-8.4614,-17.6924,33.0771,64.8716,
5.8975,7.436,-24.8716,-46.4102,87.9487,114.1025,-47.436,-14.1025,-14.6152,24.8721,-5.8975,-11.5386,40.7695,59.7437,
10.2563,12.8203,-27.6924,-46.1538,86.6665,121.5386,-50.2563,-12.8208,-12.3076,31.2817,-12.8208,-10.2563,39.4873,54.8716,
13.0771,12.564,-25.3848,-46.9229,83.3335,115.6411,-50.5127,-12.564,-16.6665,29.4873,-16.6665,-17.6924,31.0254,57.1797,
17.949,12.3079,-24.1023,-39.9998,98.3335,114.8718,-47.1794,-12.3079,-19.4871,18.9744,-14.8718,-21.0256,35.8977,61.5383,
13.5901,8.9744,-24.3586,-37.6921,96.6667,114.6155,-42.8201,-13.0769,-14.1023,20.7693,-8.9744,-16.6663,42.8206,60.2566,
3.5896,6.6667,-15.8977,-34.8718,81.6667,108.718,-40.0002,-7.1794,-6.1541,30.2561,-4.1028,-3.5896,39.4871,57.4358,
-2.5642,6.6667,-7.1794,-29.2307,66.6667,107.6921,-38.9744,-0.51294,-2.0515,30.2566,-0.51294,0.51294,32.8206,56.4104,
-17.5642,-7.6924,-4.6152,-31.2822,51.6667,97.436,-36.4102,-3.5898,-0.5127,29.231,2.564,0.51269,24.1025,51.2822,
-22.564,-10.769,-6.1538,-29.231,47.6924,92.3076,-34.3589,-4.6152,0,33.8462,0,5.6411,25.1284,49.7437,
-30.0002,-17.6921,-1.282,-38.2053,41.282,80.7693,-34.1028,-5.8977,-0.76929,29.9998,0.76929,4.3591,28.9744,44.3591,
-41.0256,-32.3079,-0.51294,-53.2053,28.718,67.1794,-37.4358,-11.7947,-1.5383,24.6155,0.51294,3.5896,22.5642,33.3333,
-26.1538,-18.4614,-3.5898,-51.2822,43.0767,80,-35.3848,-8.7183,1.5386,31.7949,-1.5386,9.7437,22.564,36.9229,
-37.4358,-18.4612,-1.0256,-52.8203,46.6667,77.949,-34.8718,-12.8206,-3.0769,25.1282,1.0256,3.5901,18.4617,33.8464,
-52.4358,-14.6155,-1.282,-52.5642,58.2048,85.8972,-34.1028,-10.5129,-5.8977,24.3586,4.3586,1.282,23.3333,39.2307,
-47.9487,-2.8203,-3.8462,-50.5127,59.7437,98.2051,-33.5898,-3.8462,-6.4102,31.5386,2.8203,5.3848,30,52.0513,
-49.7437,-11.2822,-0.51269,-57.4358,46.1538,83.2051,-33.3335,-9.231,-11.2822,23.0771,0.5127,7.1797,22.564,45.6411,
-52.8206,-17.949,-1.5383,-62.0513,61.1538,68.2051,-31.282,-14.8718,-14.3591,14.3586,1.5383,5.6409,22.5642,38.9744,
-62.0513,-29.7437,-2.0513,-65.1282,66.6665,53.2051,-28.2051,-18.9746,-15.3848,13.8462,2.0513,4.6152,19.4873,29.7437,
-59.4871,-41.5383,0,-60.5127,66.667,38.2051,-25.1279,-25.1279,-15.8975,15.3848,0,10.7695,15.3848,21.0259,
-52.5642,-48.9746,4.8718,-55.1284,73.5896,23.2051,-16.1541,-26.9233,-10.5129,16.6667,4.8718,23.8459,20.7693,19.7434,
-64.3591,-63.9746,12.5642,-59.231,62.3074,8.2051,-11.5383,-27.436,-9.4871,13.0769,9.9998,35.1282,21.7947,9.4871,
-57.1794,-59.231,15.6409,-51.5386,74.1023,-6.7949,-8.4617,-21.2822,-10.0002,14.6155,8.4617,39.2307,25.3845,12.5642,
-52.8203,-56.4102,12.3079,-48.7178,79.4871,-16.4099,-5.1282,-21.0256,-12.3074,12.3079,5.1282,32.3079,21.5388,16.9231,
-54.6152,-56.1536,10.5129,-51.5383,77.6926,-18.2048,-4.8718,-22.3076,-12.5637,12.0515,4.8718,30.0002,17.6926,18.2053,
-56.4104,-54.3591,10.2563,-56.9231,74.8716,-15.8975,-4.1025,-24.1025,-13.8462,11.7949,4.1025,23.5898,15.3848,20,
-66.6667,-66.6667,7.1797,-59.4871,59.8716,-25.6411,-1.5386,-29.7437,-16.4102,6.6665,1.5386,17.9487,8.2051,8.2051,
-59.7437,-63.3335,3.3335,-49.4873,59.7437,-21.2822,-1.7949,-30,-17.1797,5.8975,1.7949,20.769,14.6152,4.8716,
-68.2053,-68.718,5.6409,-56.9231,54.8718,-30.2566,-1.5383,-33.8462,-19.4871,1.5383,2.5642,15.8972,12.8206,3.0769,
-81.282,-79.7434,8.4617,-62.3076,39.8718,-44.8716,2.3079,-33.5896,-17.1794,1.282,1.7952,18.2053,2.8206,-1.282,
-71.7947,-74.8716,6.667,-54.3589,37.9487,-35.8972,4.6157,-28.2051,-15.3843,6.1538,0.5127,21.5386,3.5898,-0.5127,
-68.2051,-73.8462,8.7178,-60.5129,40.5127,-33.8462,5.6411,-31.282,-16.9229,6.6665,2.564,17.9487,6.1538,-2.564,
-61.5383,-67.6924,7.1797,-75.5129,51.7949,-27.1794,6.6665,-33.8462,-15.8975,9.7437,1.5386,16.9233,9.231,-1.5386,
-60.0002,-70.7693,9.7434,-90.5129,50.7693,-27.1797,8.718,-33.8462,-10.7693,10.7693,2.5642,16.9231,13.3333,-2.5642,
-60.2563,-74.6152,11.0259,-92.051,45.3848,-33.0767,10,-32.564,-8.9741,8.4619,1.7949,20.2563,14.1025,-1.7949,
-55.1282,-67.9487,3.3333,-87.4358,45.8977,-29.4871,12.0515,-30.5127,-14.1023,10.5129,-3.3333,24.8718,10.5129,6.4104,
-68.9741,-77.1794,6.9233,-91.5383,30.8977,-38.7178,16.667,-31.5383,-16.6665,11.5386,-0.25635,25.8975,6.9233,0.25635,
-67.6921,-74.8718,13.8464,-85.1282,37.4358,-34.3589,19.4871,-28.2051,-11.7949,11.7952,1.5383,26.6667,13.3333,-1.5383,
-68.7178,-76.9231,8.2051,-85.6409,31.7949,-36.9231,21.5386,-29.2307,-9.7437,7.6924,0.51269,26.1538,10.2563,-0.5127,
-78.2051,-87.9485,6.9233,-88.9744,16.7949,-49.4871,23.8462,-30,-6.4102,10,5.3848,31.0259,3.8462,-3.8462,
-67.9485,-78.7178,8.9746,-83.3333,25.3848,-41.7947,23.3335,-27.9485,-10.5127,13.0771,1.7949,27.9487,7.436,-1.7949,
-57.436,-68.2051,13.8462,-79.4873,38.9741,-32.3076,30.2563,-27.1794,-15.3848,7.1797,-2.0513,27.1797,9.231,2.0513,
-48.4614,-61.7949,11.0256,-79.7437,50.5129,-24.3589,32.5642,-24.3589,-12.051,1.7947,-1.7947,28.4617,14.6155,7.4358,
-52.8203,-68.2051,7.6926,-87.1794,42.0515,-31.7947,25.6414,-27.1794,-11.7947,1.5383,-1.5383,21.5383,16.9231,4.6155,
-58.2051,-74.6155,13.0769,-83.8462,27.0515,-41.7949,26.4104,-30,-12.0513,6.4104,1.282,24.3591,12.5642,-1.282,
-54.8718,-70.2566,13.3335,-75.8975,30.769,-36.4104,28.2051,-31.7949,-10.7693,5.1279,0,27.1792,12.8203,0,
-58.9746,-73.8464,17.9485,-79.4873,23.5896,-35.3848,33.8459,-37.436,-7.6926,3.0769,-1.0256,26.6663,10.7688,1.0256,
-51.282,-73.3333,17.9487,-80,21.0259,-31.7949,36.9233,-40,-10.7693,5.6411,-2.0513,26.1538,5.6411,2.0513,
-49.2307,-70.7693,12.3079,-78.4617,19.4871,-32.8206,33.3333,-38.9744,-12.3079,4.1023,2.051,23.5896,1.0256,-1.0256,
-58.7179,-72.5641,18.7177,-73.5897,14.1024,-38.2052,37.1796,-36.6666,-5.3846,4.8719,8.4613,29.9999,4.8719,-4.8719,
-57.436,-71.2822,17.9487,-72.8208,18.9741,-36.9233,37.9487,-40.5129,-8.7183,6.6665,2.0513,32.8203,8.2051,-2.0513,
-58.9741,-77.4358,20.5129,-80.5127,11.7952,-45.1282,41.0256,-42.564,-8.2051,6.1541,7.1794,34.3591,1.0256,-1.0256,
-58.718,-77.1794,27.9487,-74.6155,5.3845,-50.5129,47.436,-33.5898,-0.25635,10.5127,17.1797,44.8716,-1.282,0.25635,
-58.718,-74.6155,30,-70,0.76929,-51.0256,50,-31.5386,-0.76929,15.6409,14.1025,48.9741,1.282,-1.282,
-64.6156,-80.0001,32.3077,-72.3077,-0.51282,-51.795,50.7692,-34.8719,0.51282,14.3588,13.3331,50.2565,4.1024,-5.1283,
-63.0769,-79.4873,23.0767,-70.7693,8.2051,-45.1282,42.564,-37.9487,-3.0769,6.1538,8.7178,43.0767,3.0769,-6.6667,
-56.923,-77.4359,26.1537,-66.6666,3.077,-44.1024,46.6669,-33.8461,-2.5641,10.2567,13.8461,44.6156,2.5641,-5.641,
-53.0769,-76.6667,30,-67.9487,1.7949,-44.3589,50.5127,-30.5129,-1.7949,13.0769,14.6152,47.9487,4.3589,-1.7949,
-61.0256,-75.8972,21.5383,-73.8459,4.1028,-43.5896,41.5383,-36.4102,-10.2563,0,2.0513,33.8464,0,0.51294,
-59.2307,-75.1282,30,-64.3589,7.4358,-43.8462,44.8716,-36.1538,-2.8206,2.8206,8.9744,36.1538,-6.9231,2.8206,
-44.2307,-68.2052,24.6154,-59.4872,21.0255,-36.4103,44.6154,-38.9745,0.51282,10.2565,6.1539,38.4615,-21.9231,-0.51282,
-30.5127,-57.1794,20.2566,-61.7949,17.1794,-27.4358,46.4104,-36.1538,-1.282,7.949,3.8464,32.5642,-36.9231,1.282,
-25.1282,-45.6411,26.6667,-56.9231,15.3845,-16.4102,47.1794,-30.2563,-4.6155,6.6667,4.6155,35.3845,-44.6155,8.2053,
-13.0769,-36.1538,26.9231,-51.0256,30.3845,-4.3591,48.4617,-26.9231,-2.8206,14.6155,2.8206,38.718,-41.282,16.6667,
-14.1027,-41.2821,24.3588,-53.5897,33.077,-13.5897,48.9745,-27.9489,-2.8207,13.077,2.8207,33.5897,-42.3077,14.1024,
-4.3589,-27.9487,23.8462,-50.5129,40.769,-1.7949,47.9487,-23.3333,-4.3589,8.9741,1.7949,31.0254,-37.1794,16.1538,
-10.0002,-28.4617,23.3333,-57.6924,32.5637,1.282,46.9231,-26.9233,-7.949,3.8459,-1.282,26.9231,-37.1797,10.5125,
-12.8203,-35.8972,26.667,-56.4102,25.1284,-9.7434,50.2563,-26.6665,-4.1025,6.1538,4.1025,34.3589,-37.4358,4.6157,
-2.8206,-32.5642,16.6667,-54.1025,34.1023,-9.4873,48.4617,-29.4873,-6.9231,3.3333,4.3591,34.6155,-37.1794,2.8206,
-8.4614,-32.564,23.3333,-53.0769,27.4358,-11.0256,56.1541,-26.4102,-4.8718,4.8718,13.5896,37.1794,-32.564,7.4358,
-21.0256,-34.8718,26.1536,-49.7437,17.4358,-16.4104,51.282,-22.0513,-6.1538,6.1538,6.6665,39.9998,-37.9487,11.282,
-19.2307,-32.0513,27.436,-45.8975,12.564,-16.1538,47.436,-21.7949,-1.7949,6.9231,1.7949,45.3848,-41.7949,11.5386,
-18.9742,-35.3846,25.641,-49.2306,7.6923,-21.5385,48.2054,-27.1793,-2.5641,2.5641,3.077,44.1024,-38.9742,3.5897,
-18.7179,-32.0511,25.3844,-45.3846,13.0768,-20.7692,48.4615,-20.7692,-4.359,4.359,4.8717,40.7692,-35.641,7.4362,
-30,-37.1794,35.1279,-42.8206,-1.7949,-27.436,51.5386,-16.6667,1.7949,5.8975,11.0256,45.3848,-42.3079,6.4102,
-31.282,-35.8975,40.5127,-34.8718,-3.0769,-25.1282,58.9741,-18.4617,10.7693,8.2051,15.3845,50.2563,-36.9231,3.0769,
-32.3076,-37.9487,39.4871,-33.3335,-3.0769,-26.1538,60.5129,-18.4617,9.7437,8.718,16.4102,47.6921,-32.8206,3.0769,
-29.9999,-38.7179,47.9489,-28.4615,-7.4359,-26.923,63.8463,-9.4872,13.077,13.5897,24.359,58.2052,-32.5641,7.4359,
-30.7692,-34.8717,37.9486,-33.3334,-4.6154,-24.1027,54.3588,-16.4103,5.1283,8.2052,13.3334,54.8719,-37.4359,4.6154,
-40,-34.8718,41.0259,-35.8975,-3.0769,-28.7178,58.4614,-16.9231,7.1797,9.231,10.7693,51.7949,-40,3.0769,
-41.7948,-40.7692,45.8976,-32.0514,-4.8717,-34.6154,60.7692,-14.1027,14.6154,7.4359,13.5897,55.1281,-41.7948,4.8717,
-34.6154,-41.2821,43.8463,-33.077,-5.8973,-31.0255,57.1793,-18.7179,10.5128,5.8973,13.5897,51.0255,-40.2565,6.923,
-28.7179,-34.8717,42.5641,-33.3331,-1.5385,-22.5641,58.4615,-18.9742,3.5897,9.2308,14.8719,50.7692,-37.4359,1.5385,
-21.5383,-27.1794,40.0002,-31.282,3.0769,-12.8203,58.4617,-13.3333,6.1541,10.2566,11.7949,53.8464,-34.3589,-3.0769,
-27.6923,-30.7692,52.8207,-26.6666,-11.9231,-18.9745,65.641,-5.641,19.9999,13.8461,21.0255,62.0511,-30.7692,5.641,
-35.3846,-36.4103,56.41,-24.6154,-23.077,-28.7179,64.6156,-8.2052,19.9999,12.8204,25.1283,64.1024,-29.7435,8.2052,
-25.641,-28.2052,50.7692,-20.5128,-10.2565,-21.0255,63.59,-7.6923,20.0001,15.3846,25.1283,65.6412,-23.5897,7.6923,
-28.718,-31.282,50.7693,-23.5898,-16.4102,-23.0769,64.1028,-5.6411,21.0256,15.3845,24.1025,67.1794,-27.6924,5.6411,
-36.1538,-32.564,49.4873,-23.3333,-26.4102,-23.8462,60.2563,-6.9231,18.718,15.6411,23.8462,65.8975,-32.564,6.9231,
-40.5128,-35.8973,54.3593,-17.4359,-33.3334,-27.1793,66.6669,-4.6154,24.6154,19.4872,35.3846,69.7435,-24.1024,4.6154,
-40.5127,-38.9744,50.7693,-15.3845,-23.5896,-27.6921,66.6667,-3.0769,24.6155,15.8975,33.3335,69.7439,-17.9487,3.0769,
-38.2052,-35.641,38.7181,-21.7948,-13.077,-22.3077,54.6156,-7.4359,13.077,7.9486,22.3077,57.1796,-30.0001,7.4359,
